date,open,high,low,close,volume
2020-04-16,1935.3,1941.4,1928.8,1937.7,464481
2020-04-17,2088.4,2087.8,2077.6,2081.5,688015
2020-04-20,2209.2,2223.1,2169.0,2201.9,1190791
2020-04-21,2150.6,2158.3,2131.0,2151.9,633023
2020-04-22,2299.0,2330.9,2282.2,2297.1,1412509
2020-04-23,2256.0,2271.9,2256.2,2258.4,384676
2020-04-24,2593.6,2594.9,2587.0,2593.5,1390418
2020-04-27,2642.4,2657.8,2608.1,2633.1,1437505
2020-04-28,2625.2,2668.9,2599.8,2631.5,524654
2020-04-29,2285.8,2284.1,2274.4,2282.5,1018867
2020-04-30,2265.3,2291.9,2256.4,2259.6,1371238
2020-05-01,2277.0,2291.8,2267.6,2275.1,559177
2020-05-04,2332.9,2370.1,2307.3,2336.6,1148833
2020-05-05,2325.1,2350.6,2304.5,2317.8,855515
2020-05-06,2359.7,2371.8,2338.5,2359.6,1316995
2020-05-07,2315.2,2339.9,2310.0,2323.6,1459827
2020-05-08,2278.8,2306.2,2252.6,2276.4,1307155
2020-05-11,2316.8,2339.1,2308.7,2308.8,522999
2020-05-12,2302.2,2333.6,2276.5,2311.1,387582
2020-05-13,2338.2,2375.4,2310.2,2344.0,1226026
2020-05-14,2388.6,2407.6,2375.3,2389.5,743583
2020-05-15,2412.0,2431.8,2390.2,2406.0,1229556
2020-05-18,2384.3,2399.0,2382.9,2386.9,354192
2020-05-19,2402.8,2398.0,2382.3,2393.9,673030
2020-05-20,2392.4,2395.8,2384.2,2389.8,546584
2020-05-21,2409.6,2432.6,2383.5,2412.7,954689
2020-05-22,2460.4,2452.0,2432.0,2451.7,609482
2020-05-25,2463.9,2496.7,2462.0,2462.6,423689
2020-05-26,2465.7,2490.8,2456.0,2460.6,1346790
2020-05-27,2492.9,2527.2,2467.5,2493.3,615571
2020-05-28,2581.0,2584.1,2572.0,2581.6,1352722
2020-05-29,2608.5,2613.7,2608.4,2611.9,962350
2020-06-01,2592.4,2625.8,2581.6,2596.7,1289651
2020-06-02,2576.6,2582.9,2556.0,2582.4,1008452
2020-06-03,2646.8,2674.3,2616.6,2638.5,549957
2020-06-04,2646.9,2681.7,2642.1,2653.5,663768
2020-06-05,2695.9,2722.4,2676.9,2688.5,983094
2020-06-08,2691.4,2707.4,2673.0,2701.7,1325065
2020-06-09,2690.7,2722.1,2680.5,2692.1,1469159
2020-06-10,2689.8,2698.4,2687.1,2689.0,1397007
2020-06-11,2673.5,2690.1,2671.7,2674.8,1020177
2020-06-12,2781.7,2816.2,2766.2,2774.9,444034
2020-06-15,2796.5,2832.0,2776.5,2792.1,790385
2020-06-16,2835.4,2858.0,2813.5,2827.4,1304350
2020-06-17,2861.8,2871.6,2815.6,2852.4,476745
2020-06-18,2933.1,2939.4,2928.3,2932.1,997277
2020-06-19,3016.4,3053.4,2978.9,3009.8,490935
2020-06-22,2984.2,3013.1,2968.2,2977.3,1155205
2020-06-23,3112.1,3156.2,3076.5,3116.0,1184089
2020-06-24,3142.4,3177.4,3122.6,3145.8,611416
2020-06-25,3134.8,3170.8,3125.7,3135.6,305505
2020-06-26,3165.3,3177.6,3142.2,3157.5,1475008
2020-06-29,3182.6,3214.1,3137.6,3182.7,976600
2020-06-30,3168.5,3198.8,3154.6,3173.9,324180
2020-07-01,3229.9,3269.3,3202.1,3227.8,761344
2020-07-02,3215.2,3252.5,3210.1,3217.0,1249133
2020-07-03,3188.3,3199.9,3159.1,3190.2,1114426
2020-07-06,3214.5,3234.7,3213.3,3216.3,1375815
2020-07-07,3162.0,3169.6,3139.1,3169.0,1188412
2020-07-08,3257.3,3292.5,3244.2,3244.4,601796
2020-07-09,3181.5,3230.1,3181.4,3192.5,1481128
2020-07-10,3202.7,3205.8,3186.3,3193.3,1175484
2020-07-13,3314.2,3335.6,3272.9,3321.4,1104536
2020-07-14,3319.6,3359.4,3282.5,3331.7,1449963
2020-07-15,3331.1,3361.3,3307.2,3319.9,356337
2020-07-16,3361.2,3363.4,3306.3,3348.5,442681
2020-07-17,3383.5,3421.3,3331.8,3380.8,1375564
2020-07-20,3437.4,3495.2,3414.6,3445.5,1332255
2020-07-21,3487.1,3513.1,3457.6,3479.1,1163407
2020-07-22,3596.7,3631.6,3564.5,3599.4,1123631
2020-07-23,3666.8,3682.3,3644.1,3680.2,350522
2020-07-24,3705.7,3701.1,3684.4,3700.4,812854
2020-07-27,3787.0,3828.1,3747.7,3784.7,992077
2020-07-28,3774.1,3778.0,3768.3,3771.7,1082700
2020-07-29,3770.4,3807.5,3724.8,3769.0,571775
2020-07-30,3806.4,3868.3,3770.5,3813.1,460411
2020-07-31,3797.6,3852.0,3771.7,3808.0,496122
2020-08-03,3941.1,3969.6,3931.6,3933.0,1168798
2020-08-04,3850.2,3866.2,3856.5,3865.2,860174
2020-08-05,3920.5,3981.1,3934.4,3935.6,601948
2020-08-06,3970.1,4023.6,3945.9,3975.7,366014
2020-08-07,4027.2,4066.2,4009.1,4022.0,656789
2020-08-10,4022.6,4095.0,4021.6,4038.7,1375221
2020-08-11,3978.5,4007.7,3957.3,3985.0,1451771
2020-08-12,3867.0,3890.4,3805.8,3859.9,1176571
2020-08-13,3887.8,3939.3,3874.9,3882.1,1463896
2020-08-14,3902.0,3927.8,3879.2,3903.2,1250220
2020-08-17,3968.6,3971.8,3937.6,3965.9,1215370
2020-08-18,4046.7,4074.2,3996.6,4030.8,609623
2020-08-19,4049.5,4104.1,3986.0,4045.5,741104
2020-08-20,4193.2,4235.1,4142.0,4190.2,802436
2020-08-21,4173.2,4166.7,4160.7,4164.8,568329
2020-08-24,4129.4,4143.5,4079.2,4120.4,1251659
2020-08-25,4107.9,4158.3,4095.4,4123.3,639571
2020-08-26,4207.8,4258.7,4188.0,4200.3,1118250
2020-08-27,4313.9,4335.8,4285.8,4300.1,310231
2020-08-28,4382.8,4394.5,4355.7,4366.3,1366489
2020-08-31,4352.3,4381.0,4356.0,4367.3,452031
2020-09-01,4372.1,4397.7,4375.1,4379.3,1013315
2020-09-02,4414.3,4463.1,4398.1,4405.0,593564
2020-09-03,4515.3,4498.9,4433.7,4498.3,1042900
2020-09-04,4490.1,4487.3,4466.8,4474.0,1129203
2020-09-07,4488.9,4536.3,4441.9,4476.1,967712
2020-09-08,4560.2,4598.5,4550.4,4552.8,527626
2020-09-09,4505.5,4505.1,4451.2,4490.3,917308
2020-09-10,4578.4,4570.0,4515.4,4561.5,571194
2020-09-11,4547.4,4569.3,4493.4,4559.6,836110
2020-09-14,4593.1,4651.7,4581.3,4602.9,557436
2020-09-15,4717.9,4772.8,4723.1,4732.2,671419
2020-09-16,4765.7,4806.0,4730.9,4783.6,1293907
2020-09-17,4625.0,4669.3,4628.6,4631.6,932915
2020-09-18,4698.9,4758.7,4654.1,4713.0,417635
2020-09-21,4724.1,4789.3,4688.6,4726.4,904883
2020-09-22,4876.6,4888.4,4836.6,4863.2,470448
2020-09-23,4867.0,4867.1,4799.1,4848.1,492433
2020-09-24,4917.6,4994.5,4895.5,4934.9,1061394
2020-09-25,4952.7,5002.2,4930.5,4940.7,1182950
2020-09-28,4970.8,5017.5,4935.7,4968.9,747531
2020-09-29,4975.7,4979.2,4924.0,4969.5,704024
2020-09-30,5069.1,5056.9,5007.0,5054.1,964321
2020-10-01,5259.3,5323.9,5202.4,5248.6,1459127
2020-10-02,5330.1,5363.4,5345.6,5351.3,1036885
2020-10-05,5464.5,5464.0,5425.6,5443.5,322257
2020-10-06,5455.5,5517.8,5409.7,5463.8,1203367
2020-10-07,5508.5,5557.3,5525.5,5527.4,872835
2020-10-08,5651.5,5727.7,5582.0,5646.7,881659
2020-10-09,5532.9,5560.4,5498.7,5547.2,652068
2020-10-12,5625.0,5665.7,5593.3,5629.0,1310732
2020-10-13,5699.0,5775.5,5650.4,5702.2,1122063
2020-10-14,5725.2,5731.3,5674.8,5717.8,397830
2020-10-15,5598.4,5645.1,5521.8,5599.3,708914
2020-10-16,5672.1,5730.7,5626.7,5676.4,302771
2020-10-19,5776.4,5857.1,5763.7,5792.4,1211027
2020-10-20,5793.1,5856.4,5751.5,5800.6,590608
2020-10-21,5797.7,5837.8,5761.4,5790.1,553931
2020-10-22,5795.4,5824.2,5791.3,5810.3,483901
2020-10-23,5948.4,5981.7,5955.1,5971.1,372823
2020-10-26,6098.9,6115.3,6098.3,6115.0,445843
2020-10-27,6237.5,6287.1,6154.9,6231.1,804093
2020-10-28,6029.4,6100.0,6027.7,6037.9,825505
2020-10-29,6048.1,6134.6,6015.4,6066.2,767088
2020-10-30,6087.9,6151.9,6106.3,6106.7,396431
2020-11-02,6013.7,6111.3,5976.3,6035.8,717360
2020-11-03,5908.5,5980.9,5818.9,5897.3,319844
2020-11-04,5977.2,6011.7,5956.5,5963.0,352649
2020-11-05,5951.0,5969.4,5930.8,5965.5,1363719
2020-11-06,5979.4,6006.9,5993.2,6000.5,852844
2020-11-09,5990.3,5977.3,5894.1,5977.1,508955
2020-11-10,5987.2,6029.4,5929.2,5982.3,1135188
2020-11-11,5807.5,5829.1,5757.5,5798.3,573913
2020-11-12,5834.9,5884.8,5833.7,5854.6,705959
2020-11-13,5969.6,6002.6,5934.3,5946.4,1188563
2020-11-16,5868.5,5910.2,5816.0,5873.5,389892
2020-11-17,5945.4,5928.9,5918.1,5926.1,949485
2020-11-18,5858.9,5855.3,5810.9,5854.6,918578
2020-11-19,5817.7,5886.7,5778.9,5822.6,1286987
2020-11-20,5785.5,5856.0,5776.4,5788.9,859109
2020-11-23,5746.3,5818.2,5705.5,5748.7,475576
2020-11-24,5815.6,5870.5,5830.7,5836.0,464192
2020-11-25,5800.1,5880.7,5768.1,5807.2,1319044
2020-11-26,5777.0,5833.3,5746.7,5775.5,325011
2020-11-27,5687.4,5771.9,5626.8,5703.2,1141405
2020-11-30,5749.5,5734.4,5656.1,5730.9,808063
2020-12-01,5853.9,5892.0,5829.4,5834.0,1414955
2020-12-02,5929.9,6021.5,5920.1,5936.7,1357241
2020-12-03,6056.0,6134.3,5988.0,6055.6,1456675
2020-12-04,6050.3,6093.6,5973.0,6050.6,1442383
2020-12-07,5888.2,5928.7,5866.8,5868.1,924255
2020-12-08,5788.5,5786.9,5779.5,5780.2,435576
2020-12-09,5759.3,5835.5,5668.5,5751.7,1342977
2020-12-10,5901.1,5963.2,5871.8,5913.1,1196427
2020-12-11,5730.4,5811.3,5693.5,5734.9,794696
2020-12-14,5784.9,5813.2,5739.0,5773.0,847581
2020-12-15,5744.7,5779.2,5646.8,5721.9,1400199
2020-12-16,5744.5,5769.1,5685.5,5731.9,521714
2020-12-17,5704.3,5730.4,5636.2,5693.1,326153
2020-12-18,5747.9,5775.2,5693.7,5735.8,1361266
2020-12-21,5817.0,5882.7,5743.7,5829.1,1347931
2020-12-22,5832.0,5932.4,5810.5,5851.0,1152158
2020-12-23,5877.9,5930.7,5859.0,5884.5,1499532
2020-12-24,5811.0,5893.9,5771.2,5821.5,1472740
2020-12-25,5804.7,5832.6,5771.7,5819.5,1241871
2020-12-28,5982.4,6023.3,5905.4,5963.9,739228
2020-12-29,5991.2,5991.5,5899.1,5972.7,480675
2020-12-30,6085.1,6145.6,5982.7,6068.9,428870
2020-12-31,6241.6,6309.7,6216.4,6220.7,665233
